"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-12-01 00:00","2016","12","01","00:00","9.6","","8.5","","93","","17","","33","","","","98.26","","","","","","NA"
"2016-12-01 01:00","2016","12","01","01:00","10.1","","9.0","","93","","25","","24","","","","98.33","","","","","","NA"
"2016-12-01 02:00","2016","12","01","02:00","8.8","","7.3","","91","","25","","23","","","","98.43","","","","","","NA"
"2016-12-01 03:00","2016","12","01","03:00","9.0","","7.7","","92","","22","","24","","","","98.51","","","","","","NA"
"2016-12-01 04:00","2016","12","01","04:00","9.0","","7.1","","88","","25","","26","","","","98.52","","","","","","NA"
"2016-12-01 05:00","2016","12","01","05:00","8.5","","6.3","","86","","24","","29","","","","98.61","","","","","","NA"
"2016-12-01 06:00","2016","12","01","06:00","7.8","","5.2","","83","","23","","28","","","","98.65","","","","","","NA"
"2016-12-01 07:00","2016","12","01","07:00","6.7","","2.9","","77","","24","","37","","","","98.75","","","","","","NA"
"2016-12-01 08:00","2016","12","01","08:00","6.5","","2.6","","77","","25","","34","","","","98.84","","","","","","NA"
"2016-12-01 09:00","2016","12","01","09:00","6.4","","2.0","","74","","25","","30","","","","98.91","","","","","","NA"
"2016-12-01 10:00","2016","12","01","10:00","6.6","","2.6","","75","","25","","31","","","","98.96","","","","","","NA"
"2016-12-01 11:00","2016","12","01","11:00","6.6","","1.7","","71","","25","","33","","","","98.95","","","","","","NA"
"2016-12-01 12:00","2016","12","01","12:00","6.4","","1.6","","71","","25","","28","","","","98.95","","","","","","NA"
"2016-12-01 13:00","2016","12","01","13:00","6.0","","1.9","","75","","25","","29","","","","98.96","","","","","","NA"
"2016-12-01 14:00","2016","12","01","14:00","5.2","","2.0","","80","","24","","31","","","","99.00","","","","","","NA"
"2016-12-01 15:00","2016","12","01","15:00","5.6","","2.2","","79","","25","","25","","","","99.04","","","","","","NA"
"2016-12-01 16:00","2016","12","01","16:00","5.7","","1.7","","76","","24","","35","","","","99.10","","","","","","NA"
"2016-12-01 17:00","2016","12","01","17:00","5.6","","1.9","","77","","25","","29","","","","99.16","","","","","","NA"
"2016-12-01 18:00","2016","12","01","18:00","5.8","","1.8","","76","","25","","32","","","","99.21","","","","","","NA"
"2016-12-01 19:00","2016","12","01","19:00","5.7","","1.7","","75","","25","","29","","","","99.24","","","","","","NA"
"2016-12-01 20:00","2016","12","01","20:00","5.7","","1.7","","76","","25","","30","","","","99.28","","","","","","NA"
"2016-12-01 21:00","2016","12","01","21:00","5.4","","1.3","","75","","25","","30","","","","99.31","","","","","","NA"
"2016-12-01 22:00","2016","12","01","22:00","5.5","","1.4","","75","","25","","30","","","","99.34","","","","","","NA"
"2016-12-01 23:00","2016","12","01","23:00","5.2","","2.1","","80","","25","","24","","","","99.33","","","","","","NA"
"2016-12-02 00:00","2016","12","02","00:00","6.0","","2.3","","77","","25","","29","","","","99.33","","","","","","NA"
"2016-12-02 01:00","2016","12","02","01:00","5.8","","2.5","","79","","25","","27","","","","99.33","","","","","","NA"
"2016-12-02 02:00","2016","12","02","02:00","5.9","","2.4","","78","","25","","24","","","","99.36","","","","","","NA"
"2016-12-02 03:00","2016","12","02","03:00","6.2","","2.4","","76","","25","","28","","","","99.39","","","","","","NA"
"2016-12-02 04:00","2016","12","02","04:00","6.0","","2.3","","77","","25","","25","","","","99.39","","","","","","NA"
"2016-12-02 05:00","2016","12","02","05:00","5.8","","1.7","","75","","25","","28","","","","99.40","","","","","","NA"
"2016-12-02 06:00","2016","12","02","06:00","5.5","","1.5","","75","","25","","24","","","","99.45","","","","","","NA"
"2016-12-02 07:00","2016","12","02","07:00","5.2","","1.4","","76","","25","","24","","","","99.49","","","","","","NA"
"2016-12-02 08:00","2016","12","02","08:00","5.1","","0.9","","74","","25","","24","","","","99.52","","","","","","NA"
"2016-12-02 09:00","2016","12","02","09:00","5.2","","1.3","","76","","25","","24","","","","99.56","","","","","","NA"
"2016-12-02 10:00","2016","12","02","10:00","5.9","","0.8","","70","","26","","28","","","","99.61","","","","","","NA"
"2016-12-02 11:00","2016","12","02","11:00","5.7","","0.5","","69","","25","","26","","","","99.60","","","","","","NA"
"2016-12-02 12:00","2016","12","02","12:00","5.8","","0.1","","67","","26","","25","","","","99.59","","","","","","NA"
"2016-12-02 13:00","2016","12","02","13:00","6.2","","0.7","","68","","26","","22","","","","99.57","","","","","","NA"
"2016-12-02 14:00","2016","12","02","14:00","5.6","","0.8","","71","","26","","22","","","","99.61","","","","","","NA"
"2016-12-02 15:00","2016","12","02","15:00","3.6","","0.4","","80","","27","","16","","","","99.69","","","","","","NA"
"2016-12-02 16:00","2016","12","02","16:00","3.9","","-0.1","","75","","26","","18","","","","99.74","","","","","","NA"
"2016-12-02 17:00","2016","12","02","17:00","3.7","","-0.5","","74","","28","","15","","","","99.82","","","","","","NA"
"2016-12-02 18:00","2016","12","02","18:00","2.9","","-1.6","","72","","29","","14","","","","99.88","","","","","","NA"
"2016-12-02 19:00","2016","12","02","19:00","2.4","","-2.3","","71","","29","","15","","","","99.95","","","","","","NA"
