"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-05-01 00:00","2015","05","01","00:00","11.2","","3.5","","59","","2","","12","","","","100.22","","","","","","NA"
"2015-05-01 01:00","2015","05","01","01:00","10.6","","3.7","","62","","2","","12","","","","100.20","","","","","","NA"
"2015-05-01 02:00","2015","05","01","02:00","8.9","","3.3","","68","","1","","10","","","","100.21","","","","","","NA"
"2015-05-01 03:00","2015","05","01","03:00","7.5","","3.2","","74","","36","","9","","","","100.21","","","","","","NA"
"2015-05-01 04:00","2015","05","01","04:00","6.7","","2.6","","75","","1","","11","","","","100.23","","","","","","NA"
"2015-05-01 05:00","2015","05","01","05:00","8.0","","3.8","","75","","1","","12","","","","100.28","","","","","","NA"
"2015-05-01 06:00","2015","05","01","06:00","10.0","","4.3","","68","","2","","11","","","","100.33","","","","","","NA"
"2015-05-01 07:00","2015","05","01","07:00","11.4","","5.0","","65","","5","","12","","","","100.39","","","","","","NA"
"2015-05-01 08:00","2015","05","01","08:00","12.7","","4.8","","59","","3","","14","","","","100.43","","","","","","NA"
"2015-05-01 09:00","2015","05","01","09:00","14.1","","5.5","","56","","4","","15","","","","100.44","","","","","","NA"
"2015-05-01 10:00","2015","05","01","10:00","17.1","","4.9","","44","","5","","15","","","","100.42","","","","","","NA"
"2015-05-01 11:00","2015","05","01","11:00","18.2","","5.1","","42","","3","","15","","","","100.40","","","","","","NA"
"2015-05-01 12:00","2015","05","01","12:00","19.1","","5.2","","40","","4","","10","","","","100.36","","","","","","NA"
"2015-05-01 13:00","2015","05","01","13:00","17.4","","4.2","","42","","15","","11","","","","100.34","","","","","","NA"
"2015-05-01 14:00","2015","05","01","14:00","17.6","","6.9","","49","","18","","14","","","","100.33","","","","","","NA"
"2015-05-01 15:00","2015","05","01","15:00","18.5","","5.7","","43","","19","","17","","","","100.27","","","","","","NA"
"2015-05-01 16:00","2015","05","01","16:00","18.9","","6.0","","43","","20","","14","","","","100.24","","","","","","NA"
"2015-05-01 17:00","2015","05","01","17:00","16.1","","6.0","","51","","22","","12","","","","100.24","","","","","","NA"
"2015-05-01 18:00","2015","05","01","18:00","16.5","","5.7","","49","","24","","14","","","","100.25","","","","","","NA"
"2015-05-01 19:00","2015","05","01","19:00","14.7","","5.1","","52","","26","","18","","","","100.30","","","","","","NA"
"2015-05-01 20:00","2015","05","01","20:00","13.1","","4.8","","57","","25","","12","","","","100.31","","","","","","NA"
"2015-05-01 21:00","2015","05","01","21:00","12.4","","4.9","","60","","25","","16","","","","100.36","","","","","","NA"
"2015-05-01 22:00","2015","05","01","22:00","9.6","","4.9","","72","","23","","11","","","","100.35","","","","","","NA"
"2015-05-01 23:00","2015","05","01","23:00","8.9","","4.4","","73","","21","","4","","","","100.32","","","","","","NA"
"2015-05-02 00:00","2015","05","02","00:00","8.9","","3.9","","71","","25","","5","","","","100.31","","","","","","NA"
"2015-05-02 01:00","2015","05","02","01:00","9.0","","4.5","","73","","28","","2","","","","100.30","","","","","","NA"
"2015-05-02 02:00","2015","05","02","02:00","8.0","","4.8","","81","","13","","3","","","","100.30","","","","","","NA"
"2015-05-02 03:00","2015","05","02","03:00","6.1","","3.8","","85","","15","","6","","","","100.33","","","","","","NA"
"2015-05-02 04:00","2015","05","02","04:00","4.8","","3.5","","92","","13","","2","","","","100.33","","","","","","NA"
"2015-05-02 05:00","2015","05","02","05:00","4.5","","3.2","","91","","9","","4","","","","100.37","","","","","","NA"
"2015-05-02 06:00","2015","05","02","06:00","5.5","","4.2","","91","","","","0","","","","100.42","","","","","","NA"
"2015-05-02 07:00","2015","05","02","07:00","9.1","","5.4","","77","","25","","7","","","","100.48","","","","","","NA"
"2015-05-02 08:00","2015","05","02","08:00","12.0","","6.5","","69","","15","","6","","","","100.47","","","","","","NA"
"2015-05-02 09:00","2015","05","02","09:00","8.6","","5.4","","80","","16","","11","","","","100.47","","","","","","NA"
"2015-05-02 10:00","2015","05","02","10:00","9.4","","5.7","","77","","17","","17","","","","100.46","","","","","","NA"
"2015-05-02 11:00","2015","05","02","11:00","9.4","","4.7","","73","","16","","16","","","","100.45","","","","","","NA"
"2015-05-02 12:00","2015","05","02","12:00","9.2","","5.0","","75","","19","","16","","","","100.44","","","","","","NA"
"2015-05-02 13:00","2015","05","02","13:00","10.8","","3.7","","62","","19","","19","","","","100.40","","","","","","NA"
"2015-05-02 14:00","2015","05","02","14:00","11.4","","5.1","","65","","18","","18","","","","100.33","","","","","","NA"
"2015-05-02 15:00","2015","05","02","15:00","14.8","","5.5","","54","","19","","19","","","","100.25","","","","","","NA"
"2015-05-02 16:00","2015","05","02","16:00","15.2","","5.8","","53","","19","","13","","","","100.19","","","","","","NA"
"2015-05-02 17:00","2015","05","02","17:00","17.0","","4.5","","43","","23","","21","","","","100.19","","","","","","NA"
"2015-05-02 18:00","2015","05","02","18:00","11.4","","4.1","","61","","16","","11","","","","100.20","","","","","","NA"
"2015-05-02 19:00","2015","05","02","19:00","14.1","","4.0","","51","","24","","16","","","","100.21","","","","","","NA"
"2015-05-02 20:00","2015","05","02","20:00","13.6","","3.6","","51","","24","","13","","","","100.24","","","","","","NA"
"2015-05-02 21:00","2015","05","02","21:00","16.8","","1.6","","36","","27","","22","","","","100.30","","","","","","NA"
"2015-05-02 22:00","2015","05","02","22:00","16.2","","1.6","","37","","27","","18","","","","100.32","","","","","","NA"
"2015-05-02 23:00","2015","05","02","23:00","14.9","","2.0","","41","","27","","13","","","","100.34","","","","","","NA"
"2015-05-03 00:00","2015","05","03","00:00","13.4","","2.5","","48","","25","","10","","","","100.35","","","","","","NA"
"2015-05-03 01:00","2015","05","03","01:00","12.4","","2.8","","52","","25","","8","","","","100.36","","","","","","NA"
"2015-05-03 02:00","2015","05","03","02:00","10.2","","3.1","","61","","25","","3","","","","100.37","","","","","","NA"
"2015-05-03 03:00","2015","05","03","03:00","7.0","","3.3","","77","","14","","7","","","","100.41","","","","","","NA"
"2015-05-03 04:00","2015","05","03","04:00","6.6","","3.5","","81","","15","","10","","","","100.44","","","","","","NA"
"2015-05-03 05:00","2015","05","03","05:00","5.9","","3.6","","85","","16","","8","","","","100.45","","","","","","NA"
