"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Current Station Operator","Environment and Climate Change Canada - Meteorological Service of Canada"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2019-06-01 00:00","2019","06","01","00:00","9.0","","7.2","","89","","20","","2","","","","99.85","","","","","","NA"
"2019-06-01 01:00","2019","06","01","01:00","9.7","","9.4","","98","","5","","3","","","","99.83","","","","","","NA"
"2019-06-01 02:00","2019","06","01","02:00","10.5","","9.9","","97","","26","","4","","","","99.87","","","","","","NA"
"2019-06-01 03:00","2019","06","01","03:00","10.5","","10.5","","99","","11","","6","","","","99.78","","","","","","NA"
"2019-06-01 04:00","2019","06","01","04:00","10.3","","10.3","","100","","5","","10","","","","99.77","","","","","","NA"
"2019-06-01 05:00","2019","06","01","05:00","10.4","","10.2","","99","","4","","10","","","","99.78","","","","","","NA"
"2019-06-01 06:00","2019","06","01","06:00","11.2","","10.7","","97","","4","","12","","","","99.78","","","","","","NA"
"2019-06-01 07:00","2019","06","01","07:00","12.8","","11.4","","91","","4","","13","","","","99.77","","","","","","NA"
"2019-06-01 08:00","2019","06","01","08:00","14.1","","11.5","","84","","6","","13","","","","99.77","","","","","","NA"
"2019-06-01 09:00","2019","06","01","09:00","15.4","","10.2","","71","","5","","17","","","","99.75","","","","","","NA"
"2019-06-01 10:00","2019","06","01","10:00","16.9","","10.6","","66","","9","","12","","","","99.75","","","","","","NA"
"2019-06-01 11:00","2019","06","01","11:00","17.0","","11.5","","70","","13","","10","","","","99.74","","","","","","NA"
"2019-06-01 12:00","2019","06","01","12:00","17.9","","11.3","","65","","15","","12","","","","99.73","","","","","","NA"
"2019-06-01 13:00","2019","06","01","13:00","20.1","","13.6","","66","","4","","13","","","","99.66","","","","","","NA"
"2019-06-01 14:00","2019","06","01","14:00","19.9","","12.4","","62","","13","","16","","","","99.59","","","","","","NA"
