"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Current Station Operator","Environment and Climate Change Canada - Meteorological Service of Canada"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-08-01 00:00","2018","08","01","00:00","23.8","","20.4","","81","","16","","16","","","","100.45","","32","","","","NA"
"2018-08-01 01:00","2018","08","01","01:00","23.6","","20.5","","83","","16","","18","","","","100.46","","32","","","","NA"
"2018-08-01 02:00","2018","08","01","02:00","23.3","","20.3","","83","","15","","15","","","","100.43","","31","","","","NA"
"2018-08-01 03:00","2018","08","01","03:00","21.4","","20.1","","93","","14","","18","","","","100.42","","29","","","","NA"
"2018-08-01 04:00","2018","08","01","04:00","21.5","","20.2","","92","","15","","18","","","","100.37","","29","","","","NA"
"2018-08-01 05:00","2018","08","01","05:00","22.7","","20.2","","86","","15","","21","","","","100.33","","30","","","","NA"
"2018-08-01 06:00","2018","08","01","06:00","22.5","","20.3","","87","","16","","25","","","","100.33","","30","","","","NA"
"2018-08-01 07:00","2018","08","01","07:00","22.9","","20.3","","85","","16","","29","","","","100.31","","31","","","","NA"
"2018-08-01 08:00","2018","08","01","08:00","23.0","","20.4","","85","","16","","27","","","","100.29","","31","","","","NA"
"2018-08-01 09:00","2018","08","01","09:00","23.6","","20.5","","83","","16","","29","","","","100.25","","32","","","","NA"
"2018-08-01 10:00","2018","08","01","10:00","23.6","","20.5","","83","","16","","30","","","","100.22","","32","","","","NA"
"2018-08-01 11:00","2018","08","01","11:00","24.4","","21.8","","86","","16","","29","","","","100.21","","34","","","","NA"
"2018-08-01 12:00","2018","08","01","12:00","24.7","","21.6","","83","","16","","22","","","","100.18","","34","","","","NA"
"2018-08-01 13:00","2018","08","01","13:00","24.3","","21.5","","85","","17","","22","","","","100.19","","33","","","","NA"
"2018-08-01 14:00","2018","08","01","14:00","25.2","","22.0","","82","","17","","19","","","","100.13","","35","","","","NA"
"2018-08-01 15:00","2018","08","01","15:00","24.6","","22.2","","87","","17","","17","","","","100.08","","34","","","","NA"
"2018-08-01 16:00","2018","08","01","16:00","25.0","","22.3","","85","","19","","24","","","","100.10","","35","","","","NA"
"2018-08-01 17:00","2018","08","01","17:00","25.8","","22.2","","80","","21","","13","","","","100.11","","35","","","","NA"
"2018-08-01 18:00","2018","08","01","18:00","24.2","","21.5","","85","","19","","16","","","","100.09","","33","","","","NA"
"2018-08-01 19:00","2018","08","01","19:00","23.1","","22.1","","94","","19","","14","","","","100.09","","33","","","","NA"
"2018-08-01 20:00","2018","08","01","20:00","24.0","","19.5","","76","","21","","18","","","","100.11","","31","","","","NA"
"2018-08-01 21:00","2018","08","01","21:00","24.0","","19.4","","76","","22","","18","","","","100.17","","31","","","","NA"
"2018-08-01 22:00","2018","08","01","22:00","23.7","","19.6","","78","","22","","21","","","","100.20","","31","","","","NA"
"2018-08-01 23:00","2018","08","01","23:00","23.4","","19.1","","77","","23","","23","","","","100.20","","30","","","","NA"
"2018-08-02 00:00","2018","08","02","00:00","22.9","","19.4","","81","","25","","22","","","","100.23","","30","","","","NA"
"2018-08-02 01:00","2018","08","02","01:00","22.1","","19.6","","86","","25","","14","","","","100.23","","29","","","","NA"
"2018-08-02 02:00","2018","08","02","02:00","22.1","","19.4","","84","","23","","14","","","","100.26","","29","","","","NA"
"2018-08-02 03:00","2018","08","02","03:00","21.9","","20.0","","89","","25","","18","","","","100.31","","29","","","","NA"
"2018-08-02 04:00","2018","08","02","04:00","21.9","","20.2","","91","","24","","17","","","","100.34","","30","","","","NA"
"2018-08-02 05:00","2018","08","02","05:00","21.6","","19.6","","89","","26","","12","","","","100.36","","29","","","","NA"
"2018-08-02 06:00","2018","08","02","06:00","21.5","","20.0","","91","","25","","12","","","","100.45","","29","","","","NA"
"2018-08-02 07:00","2018","08","02","07:00","22.2","","20.4","","89","","24","","13","","","","100.52","","30","","","","NA"
"2018-08-02 08:00","2018","08","02","08:00","22.5","","19.9","","85","","24","","14","","","","100.58","","30","","","","NA"
"2018-08-02 09:00","2018","08","02","09:00","24.1","","20.0","","78","","23","","13","","","","100.61","","32","","","","NA"
"2018-08-02 10:00","2018","08","02","10:00","25.2","","19.8","","72","","22","","13","","","","100.62","","33","","","","NA"
"2018-08-02 11:00","2018","08","02","11:00","24.9","","20.3","","75","","19","","21","","","","100.61","","33","","","","NA"
"2018-08-02 12:00","2018","08","02","12:00","24.3","","21.1","","82","","19","","24","","","","100.63","","33","","","","NA"
"2018-08-02 13:00","2018","08","02","13:00","24.2","","21.1","","83","","19","","25","","","","100.64","","33","","","","NA"
"2018-08-02 14:00","2018","08","02","14:00","24.9","","20.8","","78","","19","","23","","","","100.61","","33","","","","NA"
"2018-08-02 15:00","2018","08","02","15:00","24.8","","21.3","","81","","19","","21","","","","100.58","","33","","","","NA"
"2018-08-02 16:00","2018","08","02","16:00","24.2","","20.6","","80","","19","","21","","","","100.56","","32","","","","NA"
"2018-08-02 17:00","2018","08","02","17:00","24.4","","20.5","","79","","19","","20","","","","100.55","","32","","","","NA"
