"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Current Station Operator","Environment and Climate Change Canada - Meteorological Service of Canada"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-04-01 00:00","2018","04","01","00:00","5.8","","3.8","","87","","22","","29","","","","99.54","","","","","","NA"
"2018-04-01 01:00","2018","04","01","01:00","5.5","","3.3","","86","","23","","27","","","","99.51","","","","","","NA"
"2018-04-01 02:00","2018","04","01","02:00","4.9","","2.7","","86","","24","","24","","","","99.54","","","","","","NA"
"2018-04-01 03:00","2018","04","01","03:00","1.4","","-2.8","","73","","26","","29","","","","99.70","","","","","","NA"
"2018-04-01 04:00","2018","04","01","04:00","0.4","","-4.3","","71","","26","","30","","","","99.89","","","","","","NA"
"2018-04-01 05:00","2018","04","01","05:00","-0.7","","-5.7","","69","","26","","31","","","","100.06","","","","-7","","NA"
"2018-04-01 06:00","2018","04","01","06:00","-1.7","","-6.8","","68","","26","","27","","","","100.22","","","","-8","","NA"
"2018-04-01 07:00","2018","04","01","07:00","-1.8","","-8.9","","58","","27","","33","","","","100.39","","","","-9","","NA"
"2018-04-01 08:00","2018","04","01","08:00","-1.5","","-8.9","","57","","27","","26","","","","100.53","","","","-8","","NA"
"2018-04-01 09:00","2018","04","01","09:00","-1.4","","-10.1","","51","","27","","24","","","","100.64","","","","-8","","NA"
"2018-04-01 10:00","2018","04","01","10:00","0.0","","-10.2","","46","","28","","22","","","","100.72","","","","-6","","NA"
"2018-04-01 11:00","2018","04","01","11:00","0.5","","-10.1","","45","","25","","18","","","","100.74","","","","","","NA"
"2018-04-01 12:00","2018","04","01","12:00","0.9","","-9.1","","47","","24","","21","","","","100.72","","","","","","NA"
"2018-04-01 13:00","2018","04","01","13:00","2.6","","-8.7","","43","","24","","27","","","","100.71","","","","","","NA"
"2018-04-01 14:00","2018","04","01","14:00","3.1","","-8.9","","41","","25","","26","","","","100.69","","","","","","NA"
"2018-04-01 15:00","2018","04","01","15:00","1.9","","-10.0","","41","","24","","24","","","","100.70","","","","","","NA"
"2018-04-01 16:00","2018","04","01","16:00","2.2","","-5.4","","57","","23","","26","","","","100.70","","","","","","NA"
"2018-04-01 17:00","2018","04","01","17:00","1.5","","-9.0","","46","","26","","21","","","","100.73","","","","","","NA"
"2018-04-01 18:00","2018","04","01","18:00","0.6","","-5.9","","62","","23","","28","","","","100.77","","","","","","NA"
"2018-04-01 19:00","2018","04","01","19:00","0.2","","-6.5","","61","","24","","22","","","","100.80","","","","","","NA"
"2018-04-01 20:00","2018","04","01","20:00","-1.3","","-7.2","","64","","26","","9","","","","100.80","","","","-5","","NA"
