"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-10-01 00:00","2017","10","01","00:00","2.9","","2.1","","95","","34","","11","","","","101.76","","","","","","NA"
"2017-10-01 01:00","2017","10","01","01:00","2.7","","2.0","","95","","32","","8","","","","101.77","","","","","","NA"
"2017-10-01 02:00","2017","10","01","02:00","2.8","","2.0","","94","","33","","8","","","","101.76","","","","","","NA"
"2017-10-01 03:00","2017","10","01","03:00","3.0","","1.9","","92","","32","","7","","","","101.76","","","","","","NA"
"2017-10-01 04:00","2017","10","01","04:00","2.7","","2.0","","95","","33","","8","","","","101.76","","","","","","NA"
"2017-10-01 05:00","2017","10","01","05:00","2.5","","1.4","","92","","33","","14","","","","101.78","","","","","","NA"
"2017-10-01 06:00","2017","10","01","06:00","2.4","","1.4","","93","","33","","12","","","","101.78","","","","","","NA"
"2017-10-01 07:00","2017","10","01","07:00","4.1","","3.1","","93","","33","","11","","","","101.83","","","","","","NA"
"2017-10-01 08:00","2017","10","01","08:00","8.5","","5.4","","81","","34","","8","","","","101.86","","","","","","NA"
"2017-10-01 09:00","2017","10","01","09:00","12.4","","4.9","","60","","30","","4","","","","101.88","","","","","","NA"
"2017-10-01 10:00","2017","10","01","10:00","14.1","","5.8","","58","","20","","10","","","","101.86","","","","","","NA"
"2017-10-01 11:00","2017","10","01","11:00","14.5","","5.6","","55","","22","","16","","","","101.80","","","","","","NA"
