"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Current Station Operator","Environment and Climate Change Canada - Meteorological Service of Canada"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2019-04-01 00:00","2019","04","01","00:00","-1.2","","-6.5","","67","","32","","18","","","","100.54","","","","-6","","NA"
"2019-04-01 01:00","2019","04","01","01:00","-1.9","","-7.3","","67","","31","","17","","","","100.61","","","","-7","","NA"
"2019-04-01 02:00","2019","04","01","02:00","-2.5","","-8.0","","66","","32","","14","","","","100.68","","","","-7","","NA"
"2019-04-01 03:00","2019","04","01","03:00","-3.0","","-9.1","","63","","32","","13","","","","100.77","","","","-8","","NA"
"2019-04-01 04:00","2019","04","01","04:00","-3.6","","-9.4","","64","","31","","13","","","","100.86","","","","-8","","NA"
"2019-04-01 05:00","2019","04","01","05:00","-4.1","","-9.9","","64","","29","","8","","","","100.94","","","","-8","","NA"
"2019-04-01 06:00","2019","04","01","06:00","-4.7","","-9.8","","68","","28","","10","","","","101.01","","","","-9","","NA"
"2019-04-01 07:00","2019","04","01","07:00","-3.9","","-9.6","","64","","28","","15","","","","101.11","","","","-9","","NA"
"2019-04-01 08:00","2019","04","01","08:00","-2.7","","-10.9","","53","","30","","17","","","","101.20","","","","-8","","NA"
"2019-04-01 09:00","2019","04","01","09:00","-1.3","","-9.9","","52","","27","","19","","","","101.26","","","","-7","","NA"
"2019-04-01 10:00","2019","04","01","10:00","-0.3","","-11.6","","42","","31","","24","","","","101.30","","","","-6","","NA"
"2019-04-01 11:00","2019","04","01","11:00","0.8","","-10.5","","43","","27","","21","","","","101.28","","","","","","NA"
"2019-04-01 12:00","2019","04","01","12:00","2.0","","-8.8","","44","","26","","19","","","","101.26","","","","","","NA"
"2019-04-01 13:00","2019","04","01","13:00","1.7","","-7.1","","52","","23","","23","","","","101.29","","","","","","NA"
"2019-04-01 14:00","2019","04","01","14:00","1.8","","-7.5","","50","","23","","24","","","","101.26","","","","","","NA"
"2019-04-01 15:00","2019","04","01","15:00","2.7","","-5.9","","53","","23","","24","","","","101.24","","","","","","NA"
"2019-04-01 16:00","2019","04","01","16:00","1.6","","-5.1","","61","","23","","28","","","","101.25","","","","","","NA"
"2019-04-01 17:00","2019","04","01","17:00","1.4","","-5.5","","60","","23","","28","","","","101.28","","","","","","NA"
"2019-04-01 18:00","2019","04","01","18:00","0.4","","-5.5","","64","","23","","26","","","","101.32","","","","","","NA"
"2019-04-01 19:00","2019","04","01","19:00","-0.2","","-6.0","","65","","23","","17","","","","101.37","","","","-5","","NA"
"2019-04-01 20:00","2019","04","01","20:00","-0.8","","-6.8","","64","","23","","13","","","","101.42","","","","-5","","NA"
"2019-04-01 21:00","2019","04","01","21:00","-0.8","","-5.8","","69","","23","","14","","","","101.45","","","","-5","","NA"
"2019-04-01 22:00","2019","04","01","22:00","-0.9","","-5.0","","73","","23","","13","","","","101.46","","","","-5","","NA"
"2019-04-01 23:00","2019","04","01","23:00","-1.0","","-5.4","","72","","21","","12","","","","101.43","","","","-5","","NA"
"2019-04-02 00:00","2019","04","02","00:00","-0.9","","-4.6","","76","","23","","13","","","","101.42","","","","-5","","NA"
"2019-04-02 01:00","2019","04","02","01:00","-0.9","","-4.0","","79","","22","","12","","","","101.40","","","","-5","","NA"
"2019-04-02 02:00","2019","04","02","02:00","-1.1","","-3.9","","81","","22","","13","","","","101.38","","","","-5","","NA"
"2019-04-02 03:00","2019","04","02","03:00","-0.2","","-4.1","","75","","21","","15","","","","101.35","","","","-5","","NA"
"2019-04-02 04:00","2019","04","02","04:00","0.1","","-4.4","","71","","20","","22","","","","101.34","","","","","","NA"
"2019-04-02 05:00","2019","04","02","05:00","0.3","","-4.0","","73","","17","","23","","","","101.32","","","","","","NA"
"2019-04-02 06:00","2019","04","02","06:00","-0.4","","-4.1","","76","","16","","19","","","","101.30","","","","-6","","NA"
"2019-04-02 07:00","2019","04","02","07:00","0.0","","-3.9","","75","","17","","22","","","","101.31","","","","-6","","NA"
"2019-04-02 08:00","2019","04","02","08:00","0.4","","-3.8","","73","","17","","24","","","","101.27","","","","","","NA"
"2019-04-02 09:00","2019","04","02","09:00","1.2","","-3.4","","72","","17","","29","","","","101.22","","","","","","NA"
"2019-04-02 10:00","2019","04","02","10:00","1.9","","-2.5","","73","","17","","22","","","","101.15","","","","","","NA"
"2019-04-02 11:00","2019","04","02","11:00","2.8","","-1.5","","73","","18","","18","","","","101.06","","","","","","NA"
"2019-04-02 12:00","2019","04","02","12:00","4.0","","-0.8","","71","","18","","19","","","","100.99","","","","","","NA"
"2019-04-02 13:00","2019","04","02","13:00","4.1","","-0.8","","70","","18","","16","","","","100.93","","","","","","NA"
"2019-04-02 14:00","2019","04","02","14:00","4.5","","-1.3","","66","","18","","14","","","","100.88","","","","","","NA"
"2019-04-02 15:00","2019","04","02","15:00","5.3","","-1.5","","62","","18","","11","","","","100.83","","","","","","NA"
"2019-04-02 16:00","2019","04","02","16:00","4.9","","-1.8","","62","","16","","10","","","","100.72","","","","","","NA"
"2019-04-02 17:00","2019","04","02","17:00","4.1","","-1.3","","68","","19","","8","","","","100.71","","","","","","NA"
"2019-04-02 18:00","2019","04","02","18:00","3.7","","-1.2","","70","","18","","13","","","","100.70","","","","","","NA"
"2019-04-02 19:00","2019","04","02","19:00","4.2","","-1.7","","66","","20","","15","","","","100.64","","","","","","NA"
"2019-04-02 20:00","2019","04","02","20:00","3.2","","-1.4","","72","","18","","10","","","","100.61","","","","","","NA"
"2019-04-02 21:00","2019","04","02","21:00","2.4","","-1.0","","78","","17","","7","","","","100.58","","","","","","NA"
"2019-04-02 22:00","2019","04","02","22:00","2.9","","-1.8","","71","","16","","13","","","","100.52","","","","","","NA"
"2019-04-02 23:00","2019","04","02","23:00","2.6","","-1.9","","72","","17","","13","","","","100.46","","","","","","NA"
"2019-04-03 00:00","2019","04","03","00:00","2.8","","-1.7","","73","","16","","16","","","","100.42","","","","","","NA"
"2019-04-03 01:00","2019","04","03","01:00","2.8","","-1.7","","73","","17","","18","","","","100.33","","","","","","NA"
"2019-04-03 02:00","2019","04","03","02:00","2.1","","-1.3","","78","","18","","17","","","","100.27","","","","","","NA"
"2019-04-03 03:00","2019","04","03","03:00","2.5","","-1.8","","73","","18","","16","","","","100.21","","","","","","NA"
"2019-04-03 04:00","2019","04","03","04:00","2.3","","-2.1","","73","","16","","22","","","","100.12","","","","","","NA"
"2019-04-03 05:00","2019","04","03","05:00","2.6","","-2.5","","69","","16","","25","","","","100.06","","","","","","NA"
"2019-04-03 06:00","2019","04","03","06:00","2.8","","-2.0","","71","","18","","19","","","","100.02","","","","","","NA"
