"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Current Station Operator","Environment and Climate Change Canada - Meteorological Service of Canada"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-05-01 00:00","2018","05","01","00:00","4.2","","2.0","","86","","33","","5","","","","100.45","","","","","","NA"
"2018-05-01 01:00","2018","05","01","01:00","1.8","","-1.9","","77","","30","","6","","","","100.43","","","","","","NA"
"2018-05-01 02:00","2018","05","01","02:00","1.8","","-0.9","","83","","4","","2","","","","100.43","","","","","","NA"
"2018-05-01 03:00","2018","05","01","03:00","3.0","","1.2","","88","","30","","1","","","","100.45","","","","","","NA"
"2018-05-01 04:00","2018","05","01","04:00","2.5","","0.7","","88","","11","","1","","","","100.51","","","","","","NA"
"2018-05-01 05:00","2018","05","01","05:00","1.3","","-0.1","","91","","21","","1","","","","100.53","","","","","","NA"
"2018-05-01 06:00","2018","05","01","06:00","4.7","","2.8","","87","","14","","5","","","","100.58","","","","","","NA"
"2018-05-01 07:00","2018","05","01","07:00","7.0","","2.3","","72","","0","","1","","","","100.60","","","","","","NA"
"2018-05-01 08:00","2018","05","01","08:00","6.8","","2.5","","74","","15","","9","","","","100.62","","","","","","NA"
"2018-05-01 09:00","2018","05","01","09:00","8.2","","2.5","","67","","16","","6","","","","100.62","","","","","","NA"
"2018-05-01 10:00","2018","05","01","10:00","8.3","","3.9","","74","","16","","13","","","","100.59","","","","","","NA"
"2018-05-01 11:00","2018","05","01","11:00","8.0","","2.5","","68","","16","","15","","","","100.51","","","","","","NA"
"2018-05-01 12:00","2018","05","01","12:00","9.2","","3.0","","65","","17","","16","","","","100.50","","","","","","NA"
"2018-05-01 13:00","2018","05","01","13:00","10.6","","2.2","","56","","18","","18","","","","100.49","","","","","","NA"
"2018-05-01 14:00","2018","05","01","14:00","9.3","","2.1","","61","","17","","21","","","","100.40","","","","","","NA"
"2018-05-01 15:00","2018","05","01","15:00","9.9","","1.2","","55","","19","","16","","","","100.37","","","","","","NA"
"2018-05-01 16:00","2018","05","01","16:00","10.4","","2.4","","57","","18","","13","","","","100.32","","","","","","NA"
"2018-05-01 17:00","2018","05","01","17:00","9.1","","1.6","","59","","18","","16","","","","100.29","","","","","","NA"
"2018-05-01 18:00","2018","05","01","18:00","9.2","","1.4","","58","","18","","11","","","","100.24","","","","","","NA"
"2018-05-01 19:00","2018","05","01","19:00","9.2","","1.4","","58","","20","","9","","","","100.24","","","","","","NA"
"2018-05-01 20:00","2018","05","01","20:00","8.0","","1.6","","64","","20","","9","","","","100.25","","","","","","NA"
"2018-05-01 21:00","2018","05","01","21:00","7.5","","1.5","","66","","16","","8","","","","100.26","","","","","","NA"
"2018-05-01 22:00","2018","05","01","22:00","6.8","","2.0","","72","","16","","7","","","","100.24","","","","","","NA"
"2018-05-01 23:00","2018","05","01","23:00","5.8","","2.8","","81","","18","","9","","","","100.24","","","","","","NA"
"2018-05-02 00:00","2018","05","02","00:00","9.3","","2.4","","62","","22","","13","","","","100.24","","","","","","NA"
"2018-05-02 01:00","2018","05","02","01:00","9.1","","3.0","","65","","21","","10","","","","100.21","","","","","","NA"
"2018-05-02 02:00","2018","05","02","02:00","9.5","","2.9","","63","","22","","12","","","","100.20","","","","","","NA"
"2018-05-02 03:00","2018","05","02","03:00","11.4","","3.7","","59","","22","","17","","","","100.20","","","","","","NA"
"2018-05-02 04:00","2018","05","02","04:00","8.8","","3.7","","70","","19","","8","","","","100.19","","","","","","NA"
"2018-05-02 05:00","2018","05","02","05:00","7.3","","3.9","","79","","16","","10","","","","100.22","","","","","","NA"
"2018-05-02 06:00","2018","05","02","06:00","7.6","","4.0","","78","","17","","10","","","","100.26","","","","","","NA"
"2018-05-02 07:00","2018","05","02","07:00","13.6","","4.2","","53","","23","","22","","","","100.24","","","","","","NA"
"2018-05-02 08:00","2018","05","02","08:00","15.1","","4.8","","50","","24","","25","","","","100.20","","","","","","NA"
"2018-05-02 09:00","2018","05","02","09:00","18.3","","6.3","","45","","22","","26","","","","100.16","","","","","","NA"
"2018-05-02 10:00","2018","05","02","10:00","19.2","","6.3","","43","","23","","29","","","","100.17","","","","","","NA"
"2018-05-02 11:00","2018","05","02","11:00","17.5","","7.1","","50","","21","","21","","","","100.13","","","","","","NA"
"2018-05-02 12:00","2018","05","02","12:00","15.9","","8.0","","60","","19","","18","","","","100.07","","","","","","NA"
"2018-05-02 13:00","2018","05","02","13:00","14.4","","6.4","","59","","19","","19","","","","100.06","","","","","","NA"
"2018-05-02 14:00","2018","05","02","14:00","15.1","","7.3","","60","","19","","14","","","","100.04","","","","","","NA"
"2018-05-02 15:00","2018","05","02","15:00","20.6","","9.8","","50","","27","","25","","","","100.08","","","","","","NA"
"2018-05-02 16:00","2018","05","02","16:00","18.8","","7.4","","47","","24","","20","","","","99.95","","","","","","NA"
"2018-05-02 17:00","2018","05","02","17:00","20.2","","9.0","","48","","26","","13","","","","99.99","","","","","","NA"
"2018-05-02 18:00","2018","05","02","18:00","19.7","","8.6","","49","","24","","12","","","","100.00","","","","","","NA"
"2018-05-02 19:00","2018","05","02","19:00","18.6","","9.1","","54","","26","","8","","","","100.04","","","","","","NA"
"2018-05-02 20:00","2018","05","02","20:00","11.6","","6.3","","70","","16","","4","","","","100.07","","","","","","NA"
"2018-05-02 21:00","2018","05","02","21:00","10.0","","6.0","","76","","16","","6","","","","100.13","","","","","","NA"
"2018-05-02 22:00","2018","05","02","22:00","11.1","","7.4","","78","","","","0","","","","100.11","","","","","","NA"
"2018-05-02 23:00","2018","05","02","23:00","9.2","","6.5","","83","","10","","5","","","","100.10","","","","","","NA"
"2018-05-03 00:00","2018","05","03","00:00","9.4","","6.7","","84","","14","","7","","","","100.12","","","","","","NA"
"2018-05-03 01:00","2018","05","03","01:00","9.4","","6.9","","85","","8","","4","","","","100.06","","","","","","NA"
"2018-05-03 02:00","2018","05","03","02:00","8.5","","6.3","","86","","13","","6","","","","100.08","","","","","","NA"
"2018-05-03 03:00","2018","05","03","03:00","8.1","","6.0","","86","","13","","8","","","","100.06","","","","","","NA"
"2018-05-03 04:00","2018","05","03","04:00","8.8","","6.6","","86","","17","","3","","","","100.07","","","","","","NA"
"2018-05-03 05:00","2018","05","03","05:00","9.0","","6.6","","85","","18","","5","","","","100.09","","","","","","NA"
"2018-05-03 06:00","2018","05","03","06:00","8.9","","8.3","","96","","19","","3","","","","100.14","","","","","","NA"
"2018-05-03 07:00","2018","05","03","07:00","11.6","","11.2","","97","","19","","6","","","","100.08","","","","","","NA"
"2018-05-03 08:00","2018","05","03","08:00","9.4","","9.0","","97","","18","","16","","","","100.16","","","","","","NA"
"2018-05-03 09:00","2018","05","03","09:00","8.4","","8.0","","98","","18","","13","","","","100.13","","","","","","NA"
"2018-05-03 10:00","2018","05","03","10:00","10.8","","10.5","","98","","18","","12","","","","100.10","","","","","","NA"
"2018-05-03 11:00","2018","05","03","11:00","10.0","","9.4","","96","","18","","14","","","","100.11","","","","","","NA"
"2018-05-03 12:00","2018","05","03","12:00","18.8","","14.7","","78","","23","","28","","","","100.07","","","","","","NA"
"2018-05-03 13:00","2018","05","03","13:00","17.9","","14.1","","78","","23","","28","","","","100.11","","","","","","NA"
"2018-05-03 14:00","2018","05","03","14:00","15.9","","13.1","","84","","24","","25","","","","100.11","","","","","","NA"
"2018-05-03 15:00","2018","05","03","15:00","15.9","","14.4","","91","","24","","19","","","","100.12","","","","","","NA"
"2018-05-03 16:00","2018","05","03","16:00","16.1","","14.8","","92","","25","","12","","","","100.13","","","","","","NA"
