"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Current Station Operator","Environment and Climate Change Canada - Meteorological Service of Canada"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-10-01 00:00","2018","10","01","00:00","9.4","","8.6","","95","","3","","15","","","","101.43","","","","","","NA"
"2018-10-01 01:00","2018","10","01","01:00","9.4","","8.8","","96","","4","","11","","","","101.43","","","","","","NA"
"2018-10-01 02:00","2018","10","01","02:00","9.1","","8.3","","94","","5","","16","","","","101.41","","","","","","NA"
"2018-10-01 03:00","2018","10","01","03:00","7.7","","6.1","","89","","3","","16","","","","101.49","","","","","","NA"
"2018-10-01 04:00","2018","10","01","04:00","6.8","","5.1","","89","","4","","15","","","","101.56","","","","","","NA"
"2018-10-01 05:00","2018","10","01","05:00","6.7","","5.8","","93","","3","","10","","","","101.65","","","","","","NA"
"2018-10-01 06:00","2018","10","01","06:00","7.0","","5.9","","93","","6","","8","","","","101.65","","","","","","NA"
"2018-10-01 07:00","2018","10","01","07:00","7.0","","5.4","","90","","3","","12","","","","101.68","","","","","","NA"
"2018-10-01 08:00","2018","10","01","08:00","7.4","","5.6","","88","","2","","14","","","","101.76","","","","","","NA"
"2018-10-01 09:00","2018","10","01","09:00","7.7","","5.4","","86","","2","","13","","","","101.77","","","","","","NA"
"2018-10-01 10:00","2018","10","01","10:00","7.9","","5.2","","83","","3","","14","","","","101.76","","","","","","NA"
"2018-10-01 11:00","2018","10","01","11:00","9.1","","6.4","","83","","2","","11","","","","101.79","","","","","","NA"
"2018-10-01 12:00","2018","10","01","12:00","9.9","","4.5","","69","","4","","12","","","","101.76","","","","","","NA"
"2018-10-01 13:00","2018","10","01","13:00","10.2","","4.6","","68","","4","","16","","","","101.71","","","","","","NA"
"2018-10-01 14:00","2018","10","01","14:00","10.4","","4.4","","66","","4","","15","","","","101.72","","","","","","NA"
"2018-10-01 15:00","2018","10","01","15:00","10.4","","3.9","","64","","4","","17","","","","101.67","","","","","","NA"
"2018-10-01 16:00","2018","10","01","16:00","10.4","","5.4","","71","","4","","14","","","","101.63","","","","","","NA"
"2018-10-01 17:00","2018","10","01","17:00","10.4","","6.0","","75","","5","","16","","","","101.55","","","","","","NA"
"2018-10-01 18:00","2018","10","01","18:00","10.1","","6.4","","78","","6","","16","","","","101.48","","","","","","NA"
"2018-10-01 19:00","2018","10","01","19:00","10.1","","6.2","","76","","4","","12","","","","101.53","","","","","","NA"
"2018-10-01 20:00","2018","10","01","20:00","10.1","","6.3","","78","","6","","15","","","","101.45","","","","","","NA"
"2018-10-01 21:00","2018","10","01","21:00","10.1","","6.4","","78","","6","","17","","","","101.40","","","","","","NA"
"2018-10-01 22:00","2018","10","01","22:00","10.1","","7.3","","83","","5","","17","","","","101.33","","","","","","NA"
"2018-10-01 23:00","2018","10","01","23:00","9.5","","8.1","","91","","5","","17","","","","101.30","","","","","","NA"
"2018-10-02 00:00","2018","10","02","00:00","9.5","","8.4","","93","","4","","17","","","","101.23","","","","","","NA"
"2018-10-02 01:00","2018","10","02","01:00","9.2","","8.1","","93","","4","","19","","","","101.16","","","","","","NA"
"2018-10-02 02:00","2018","10","02","02:00","8.6","","6.1","","84","","4","","23","","","","101.09","","","","","","NA"
"2018-10-02 03:00","2018","10","02","03:00","8.6","","6.6","","87","","4","","23","","","","101.01","","","","","","NA"
"2018-10-02 04:00","2018","10","02","04:00","8.9","","7.4","","90","","5","","22","","","","100.89","","","","","","NA"
"2018-10-02 05:00","2018","10","02","05:00","8.8","","8.1","","95","","2","","20","","","","100.95","","","","","","NA"
"2018-10-02 06:00","2018","10","02","06:00","8.9","","8.2","","95","","4","","20","","","","100.83","","","","","","NA"
"2018-10-02 07:00","2018","10","02","07:00","9.1","","8.5","","96","","6","","19","","","","100.72","","","","","","NA"
"2018-10-02 08:00","2018","10","02","08:00","9.3","","8.7","","96","","5","","19","","","","100.71","","","","","","NA"
"2018-10-02 09:00","2018","10","02","09:00","9.1","","8.5","","96","","2","","16","","","","100.70","","","","","","NA"
"2018-10-02 10:00","2018","10","02","10:00","9.3","","8.5","","95","","2","","17","","","","100.70","","","","","","NA"
"2018-10-02 11:00","2018","10","02","11:00","9.6","","8.8","","95","","4","","17","","","","100.59","","","","","","NA"
"2018-10-02 12:00","2018","10","02","12:00","9.8","","8.8","","93","","3","","17","","","","100.57","","","","","","NA"
"2018-10-02 13:00","2018","10","02","13:00","10.5","","9.2","","91","","3","","19","","","","100.51","","","","","","NA"
"2018-10-02 14:00","2018","10","02","14:00","10.7","","9.4","","92","","3","","15","","","","100.47","","","","","","NA"
"2018-10-02 15:00","2018","10","02","15:00","10.6","","9.4","","92","","4","","14","","","","100.40","","","","","","NA"
"2018-10-02 16:00","2018","10","02","16:00","10.5","","9.3","","93","","3","","16","","","","100.39","","","","","","NA"
"2018-10-02 17:00","2018","10","02","17:00","9.9","","9.0","","94","","4","","22","","","","100.34","","","","","","NA"
"2018-10-02 18:00","2018","10","02","18:00","9.6","","9.0","","96","","4","","19","","","","100.28","","","","","","NA"
"2018-10-02 19:00","2018","10","02","19:00","9.7","","9.1","","96","","1","","11","","","","100.38","","","","","","NA"
"2018-10-02 20:00","2018","10","02","20:00","9.8","","9.1","","95","","1","","14","","","","100.40","","","","","","NA"
"2018-10-02 21:00","2018","10","02","21:00","9.9","","9.0","","94","","2","","15","","","","100.37","","","","","","NA"
"2018-10-02 22:00","2018","10","02","22:00","10.2","","9.2","","94","","1","","15","","","","100.45","","","","","","NA"
"2018-10-02 23:00","2018","10","02","23:00","10.0","","9.4","","96","","36","","12","","","","100.50","","","","","","NA"
"2018-10-03 00:00","2018","10","03","00:00","9.9","","9.2","","96","","35","","11","","","","100.58","","","","","","NA"
"2018-10-03 01:00","2018","10","03","01:00","10.0","","9.2","","95","","34","","10","","","","100.65","","","","","","NA"
"2018-10-03 02:00","2018","10","03","02:00","10.1","","9.3","","95","","35","","4","","","","100.65","","","","","","NA"
"2018-10-03 03:00","2018","10","03","03:00","10.2","","9.5","","96","","29","","5","","","","100.69","","","","","","NA"
"2018-10-03 04:00","2018","10","03","04:00","10.2","","9.6","","96","","2","","5","","","","100.73","","","","","","NA"
"2018-10-03 05:00","2018","10","03","05:00","10.2","","9.6","","96","","35","","6","","","","100.72","","","","","","NA"
"2018-10-03 06:00","2018","10","03","06:00","10.3","","9.7","","96","","31","","5","","","","100.81","","","","","","NA"
"2018-10-03 07:00","2018","10","03","07:00","10.5","","9.8","","96","","35","","5","","","","100.86","","","","","","NA"
"2018-10-03 08:00","2018","10","03","08:00","11.1","","10.1","","94","","1","","5","","","","100.87","","","","","","NA"
"2018-10-03 09:00","2018","10","03","09:00","11.3","","9.8","","90","","1","","2","","","","100.90","","","","","","NA"
"2018-10-03 10:00","2018","10","03","10:00","12.1","","10.4","","89","","21","","2","","","","100.88","","","","","","NA"
"2018-10-03 11:00","2018","10","03","11:00","12.6","","10.4","","87","","25","","5","","","","100.92","","","","","","NA"
"2018-10-03 12:00","2018","10","03","12:00","13.2","","10.9","","86","","23","","8","","","","100.91","","","","","","NA"
"2018-10-03 13:00","2018","10","03","13:00","13.3","","11.0","","86","","19","","7","","","","100.85","","","","","","NA"
"2018-10-03 14:00","2018","10","03","14:00","13.1","","11.3","","89","","21","","12","","","","100.85","","","","","","NA"
"2018-10-03 15:00","2018","10","03","15:00","13.6","","11.4","","87","","18","","11","","","","100.78","","","","","","NA"
"2018-10-03 16:00","2018","10","03","16:00","13.7","","11.5","","86","","18","","14","","","","100.74","","","","","","NA"
"2018-10-03 17:00","2018","10","03","17:00","13.8","","11.5","","86","","18","","18","","","","100.65","","","","","","NA"
"2018-10-03 18:00","2018","10","03","18:00","13.8","","11.4","","86","","17","","19","","","","100.58","","","","","","NA"
"2018-10-03 19:00","2018","10","03","19:00","13.8","","11.7","","87","","17","","19","","","","100.54","","","","","","NA"
"2018-10-03 20:00","2018","10","03","20:00","14.5","","12.6","","88","","17","","25","","","","100.47","","","","","","NA"
"2018-10-03 21:00","2018","10","03","21:00","14.7","","13.0","","90","","17","","26","","","","100.41","","","","","","NA"
"2018-10-03 22:00","2018","10","03","22:00","15.0","","13.0","","88","","16","","30","","","","100.33","","","","","","NA"
"2018-10-03 23:00","2018","10","03","23:00","15.2","","13.2","","88","","16","","26","","","","100.23","","","","","","NA"
