"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Current Station Operator","Environment and Climate Change Canada - Meteorological Service of Canada"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2019-03-01 00:00","2019","03","01","00:00","-12.8","","-15.1","","83","","10","","2","","","","101.42","","","","-14","","NA"
"2019-03-01 01:00","2019","03","01","01:00","-13.8","","-16.0","","84","","4","","5","","","","101.40","","","","-17","","NA"
"2019-03-01 02:00","2019","03","01","02:00","-14.0","","-16.3","","83","","5","","3","","","","101.42","","","","-16","","NA"
"2019-03-01 03:00","2019","03","01","03:00","-14.0","","-16.3","","83","","5","","3","","","","101.41","","","","-16","","NA"
"2019-03-01 04:00","2019","03","01","04:00","-15.3","","-17.2","","85","","4","","5","","","","101.41","","","","-19","","NA"
"2019-03-01 05:00","2019","03","01","05:00","-16.0","","-18.2","","84","","2","","5","","","","101.41","","","","-20","","NA"
"2019-03-01 06:00","2019","03","01","06:00","-16.8","","-18.9","","84","","4","","6","","","","101.45","","","","-21","","NA"
"2019-03-01 07:00","2019","03","01","07:00","-17.3","","-19.7","","82","","3","","7","","","","101.44","","","","-23","","NA"
"2019-03-01 08:00","2019","03","01","08:00","-13.3","","-16.5","","77","","6","","7","","","","101.50","","","","-18","","NA"
"2019-03-01 09:00","2019","03","01","09:00","-9.2","","-14.9","","64","","7","","7","","","","101.52","","","","-13","","NA"
"2019-03-01 10:00","2019","03","01","10:00","-6.5","","-14.1","","55","","10","","6","","","","101.47","","","","-9","","NA"
"2019-03-01 11:00","2019","03","01","11:00","-5.6","","-14.0","","52","","8","","6","","","","101.44","","","","-8","","NA"
"2019-03-01 12:00","2019","03","01","12:00","-3.4","","-11.5","","54","","17","","2","","","","101.43","","","","-4","","NA"
"2019-03-01 13:00","2019","03","01","13:00","-4.5","","-12.1","","55","","16","","9","","","","101.40","","","","-8","","NA"
"2019-03-01 14:00","2019","03","01","14:00","-3.9","","-9.9","","63","","17","","7","","","","101.34","","","","-7","","NA"
"2019-03-01 15:00","2019","03","01","15:00","-3.6","","-8.7","","68","","16","","6","","","","101.30","","","","-6","","NA"
"2019-03-01 16:00","2019","03","01","16:00","-3.2","","-8.4","","67","","20","","3","","","","101.26","","","","-4","","NA"
"2019-03-01 17:00","2019","03","01","17:00","-3.7","","-8.9","","67","","","","0","","","","101.21","","","","","","NA"
"2019-03-01 18:00","2019","03","01","18:00","-5.0","","-8.8","","75","","","","0","","","","101.20","","","","","","NA"
"2019-03-01 19:00","2019","03","01","19:00","-5.5","","-8.8","","78","","34","","9","","","","101.25","","","","-10","","NA"
"2019-03-01 20:00","2019","03","01","20:00","-5.9","","-9.5","","76","","3","","5","","","","101.22","","","","-8","","NA"
"2019-03-01 21:00","2019","03","01","21:00","-6.5","","-9.1","","82","","3","","5","","","","101.19","","","","-9","","NA"
"2019-03-01 22:00","2019","03","01","22:00","-6.3","","-9.5","","78","","4","","8","","","","101.21","","","","-10","","NA"
"2019-03-01 23:00","2019","03","01","23:00","-7.9","","-10.6","","81","","2","","5","","","","101.17","","","","-11","","NA"
"2019-03-02 00:00","2019","03","02","00:00","-7.1","","-9.7","","82","","5","","4","","","","101.10","","","","-9","","NA"
"2019-03-02 01:00","2019","03","02","01:00","-9.1","","-11.2","","84","","35","","9","","","","101.09","","","","-14","","NA"
"2019-03-02 02:00","2019","03","02","02:00","-7.8","","-10.0","","84","","2","","8","","","","101.02","","","","-12","","NA"
"2019-03-02 03:00","2019","03","02","03:00","-6.0","","-10.4","","71","","3","","8","","","","100.93","","","","-10","","NA"
"2019-03-02 04:00","2019","03","02","04:00","-6.4","","-11.2","","69","","3","","11","","","","100.89","","","","-11","","NA"
"2019-03-02 05:00","2019","03","02","05:00","-7.0","","-11.5","","70","","3","","9","","","","100.87","","","","-11","","NA"
"2019-03-02 06:00","2019","03","02","06:00","-8.5","","-12.4","","73","","1","","12","","","","100.85","","","","-14","","NA"
"2019-03-02 07:00","2019","03","02","07:00","-7.4","","-11.7","","72","","3","","12","","","","100.82","","","","-13","","NA"
"2019-03-02 08:00","2019","03","02","08:00","-6.4","","-11.7","","66","","4","","18","","","","100.79","","","","-13","","NA"
"2019-03-02 09:00","2019","03","02","09:00","-4.8","","-10.9","","62","","3","","17","","","","100.76","","","","-11","","NA"
"2019-03-02 10:00","2019","03","02","10:00","-3.3","","-9.9","","60","","4","","12","","","","100.75","","","","-8","","NA"
"2019-03-02 11:00","2019","03","02","11:00","-2.0","","-8.9","","59","","3","","9","","","","100.68","","","","-5","","NA"
"2019-03-02 12:00","2019","03","02","12:00","-0.8","","-8.8","","55","","1","","6","","","","100.68","","","","-3","","NA"
"2019-03-02 13:00","2019","03","02","13:00","-0.7","","-9.3","","52","","34","","13","","","","100.64","","","","-5","","NA"
"2019-03-02 14:00","2019","03","02","14:00","-1.6","","-6.5","","69","","36","","10","","","","100.56","","","","-5","","NA"
"2019-03-02 15:00","2019","03","02","15:00","-2.0","","-4.4","","84","","34","","8","","","","100.60","","","","-5","","NA"
"2019-03-02 16:00","2019","03","02","16:00","-2.3","","-3.7","","91","","34","","7","","","","100.58","","","","-5","","NA"
"2019-03-02 17:00","2019","03","02","17:00","-2.4","","-3.8","","90","","1","","8","","","","100.59","","","","-6","","NA"
"2019-03-02 18:00","2019","03","02","18:00","-2.8","","-3.7","","93","","35","","5","","","","100.66","","","","-5","","NA"
"2019-03-02 19:00","2019","03","02","19:00","-3.0","","-4.0","","93","","2","","4","","","","100.72","","","","-5","","NA"
"2019-03-02 20:00","2019","03","02","20:00","-3.4","","-4.2","","94","","8","","3","","","","100.72","","","","-5","","NA"
"2019-03-02 21:00","2019","03","02","21:00","-4.1","","-5.0","","94","","14","","5","","","","100.75","","","","-6","","NA"
"2019-03-02 22:00","2019","03","02","22:00","-4.0","","-4.8","","95","","10","","2","","","","100.75","","","","-5","","NA"
"2019-03-02 23:00","2019","03","02","23:00","-4.0","","-4.9","","94","","19","","6","","","","100.75","","","","-7","","NA"
"2019-03-03 00:00","2019","03","03","00:00","-4.2","","-4.9","","94","","15","","5","","","","100.72","","","","-6","","NA"
"2019-03-03 01:00","2019","03","03","01:00","-4.2","","-5.1","","94","","29","","8","","","","100.72","","","","-8","","NA"
"2019-03-03 02:00","2019","03","03","02:00","-5.3","","-6.9","","89","","30","","14","","","","100.78","","","","-11","","NA"
"2019-03-03 03:00","2019","03","03","03:00","-7.5","","-8.7","","91","","25","","13","","","","100.78","","","","-13","","NA"
"2019-03-03 04:00","2019","03","03","04:00","-8.7","","-9.7","","92","","26","","13","","","","100.84","","","","-15","","NA"
"2019-03-03 05:00","2019","03","03","05:00","-8.6","","-9.8","","91","","31","","7","","","","100.86","","","","-12","","NA"
"2019-03-03 06:00","2019","03","03","06:00","-9.9","","-10.9","","92","","26","","12","","","","100.92","","","","-16","","NA"
"2019-03-03 07:00","2019","03","03","07:00","-8.2","","-9.5","","91","","27","","12","","","","100.98","","","","-14","","NA"
"2019-03-03 08:00","2019","03","03","08:00","-7.7","","-9.4","","88","","1","","3","","","","101.01","","","","-9","","NA"
"2019-03-03 09:00","2019","03","03","09:00","-5.1","","-8.9","","74","","35","","5","","","","100.99","","","","-7","","NA"
"2019-03-03 10:00","2019","03","03","10:00","-7.2","","-9.6","","83","","20","","13","","","","100.98","","","","-13","","NA"
"2019-03-03 11:00","2019","03","03","11:00","-5.6","","-8.4","","81","","18","","8","","","","100.89","","","","-9","","NA"
"2019-03-03 12:00","2019","03","03","12:00","-5.8","","-8.1","","84","","17","","14","","","","100.85","","","","-11","","NA"
"2019-03-03 13:00","2019","03","03","13:00","-5.0","","-8.0","","79","","17","","14","","","","100.72","","","","-10","","NA"
"2019-03-03 14:00","2019","03","03","14:00","-5.0","","-7.6","","82","","15","","11","","","","100.60","","","","-10","","NA"
"2019-03-03 15:00","2019","03","03","15:00","-4.3","","-6.9","","82","","14","","10","","","","100.57","","","","-8","","NA"
"2019-03-03 16:00","2019","03","03","16:00","-4.3","","-6.2","","87","","16","","13","","","","100.48","","","","-9","","NA"
"2019-03-03 17:00","2019","03","03","17:00","-4.3","","-6.4","","85","","18","","12","","","","100.47","","","","-9","","NA"
"2019-03-03 18:00","2019","03","03","18:00","-4.0","","-8.7","","70","","23","","8","","","","100.47","","","","-7","","NA"
"2019-03-03 19:00","2019","03","03","19:00","-4.5","","-8.1","","76","","23","","5","","","","100.42","","","","-7","","NA"
"2019-03-03 20:00","2019","03","03","20:00","-4.2","","-8.0","","75","","25","","7","","","","100.37","","","","-7","","NA"
"2019-03-03 21:00","2019","03","03","21:00","-4.6","","-7.0","","84","","26","","4","","","","100.34","","","","-6","","NA"
