"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Current Station Operator","Environment and Climate Change Canada - Meteorological Service of Canada"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2019-05-01 00:00","2019","05","01","00:00","6.8","","2.2","","72","","36","","6","","","","101.85","","","","","","NA"
"2019-05-01 01:00","2019","05","01","01:00","7.3","","2.2","","70","","1","","10","","","","101.87","","","","","","NA"
"2019-05-01 02:00","2019","05","01","02:00","7.6","","1.9","","67","","3","","8","","","","101.85","","","","","","NA"
"2019-05-01 03:00","2019","05","01","03:00","7.6","","0.4","","60","","7","","13","","","","101.71","","","","","","NA"
"2019-05-01 04:00","2019","05","01","04:00","6.4","","3.4","","81","","15","","9","","","","101.75","","","","","","NA"
"2019-05-01 05:00","2019","05","01","05:00","6.2","","3.6","","83","","8","","6","","","","101.85","","","","","","NA"
"2019-05-01 06:00","2019","05","01","06:00","6.3","","4.3","","87","","6","","9","","","","101.86","","","","","","NA"
"2019-05-01 07:00","2019","05","01","07:00","5.9","","3.2","","83","","7","","13","","","","101.88","","","","","","NA"
"2019-05-01 08:00","2019","05","01","08:00","5.4","","2.7","","83","","5","","16","","","","101.83","","","","","","NA"
"2019-05-01 09:00","2019","05","01","09:00","5.5","","3.6","","88","","6","","19","","","","101.72","","","","","","NA"
"2019-05-01 10:00","2019","05","01","10:00","6.2","","4.2","","87","","6","","24","","","","101.59","","","","","","NA"
"2019-05-01 11:00","2019","05","01","11:00","6.0","","4.4","","90","","7","","22","","","","101.53","","","","","","NA"
"2019-05-01 12:00","2019","05","01","12:00","6.4","","5.4","","93","","7","","23","","","","101.36","","","","","","NA"
"2019-05-01 13:00","2019","05","01","13:00","7.1","","5.8","","92","","7","","26","","","","101.21","","","","","","NA"
"2019-05-01 14:00","2019","05","01","14:00","7.6","","5.9","","89","","6","","24","","","","101.09","","","","","","NA"
"2019-05-01 15:00","2019","05","01","15:00","7.4","","5.0","","85","","6","","26","","","","100.96","","","","","","NA"
"2019-05-01 16:00","2019","05","01","16:00","7.2","","4.7","","84","","6","","30","","","","100.78","","","","","","NA"
"2019-05-01 17:00","2019","05","01","17:00","6.8","","4.6","","86","","6","","28","","","","100.56","","","","","","NA"
"2019-05-01 18:00","2019","05","01","18:00","6.1","","4.4","","89","","4","","19","","","","100.53","","","","","","NA"
"2019-05-01 19:00","2019","05","01","19:00","5.2","","4.3","","94","","36","","20","","","","100.71","","","","","","NA"
"2019-05-01 20:00","2019","05","01","20:00","4.8","","4.0","","94","","5","","23","","","","100.63","","","","","","NA"
"2019-05-01 21:00","2019","05","01","21:00","4.8","","4.1","","95","","3","","17","","","","100.64","","","","","","NA"
"2019-05-01 22:00","2019","05","01","22:00","4.7","","3.8","","94","","1","","19","","","","100.68","","","","","","NA"
"2019-05-01 23:00","2019","05","01","23:00","4.4","","3.7","","95","","2","","19","","","","100.68","","","","","","NA"
"2019-05-02 00:00","2019","05","02","00:00","3.7","","3.0","","95","","2","","17","","","","100.69","","","","","","NA"
"2019-05-02 01:00","2019","05","02","01:00","3.4","","2.7","","96","","2","","16","","","","100.68","","","","","","NA"
"2019-05-02 02:00","2019","05","02","02:00","3.0","","2.4","","96","","2","","18","","","","100.71","","","","","","NA"
"2019-05-02 03:00","2019","05","02","03:00","2.8","","2.2","","96","","1","","19","","","","100.75","","","","","","NA"
"2019-05-02 04:00","2019","05","02","04:00","2.8","","2.0","","94","","2","","16","","","","100.79","","","","","","NA"
"2019-05-02 05:00","2019","05","02","05:00","3.0","","2.0","","93","","3","","15","","","","100.86","","","","","","NA"
"2019-05-02 06:00","2019","05","02","06:00","3.4","","2.1","","92","","3","","18","","","","100.92","","","","","","NA"
"2019-05-02 07:00","2019","05","02","07:00","3.9","","2.5","","91","","3","","17","","","","100.99","","","","","","NA"
"2019-05-02 08:00","2019","05","02","08:00","4.4","","2.9","","90","","2","","17","","","","101.01","","","","","","NA"
"2019-05-02 09:00","2019","05","02","09:00","5.0","","3.1","","87","","3","","18","","","","101.06","","","","","","NA"
"2019-05-02 10:00","2019","05","02","10:00","5.5","","3.4","","86","","3","","14","","","","101.08","","","","","","NA"
"2019-05-02 11:00","2019","05","02","11:00","6.5","","3.8","","83","","3","","14","","","","101.05","","","","","","NA"
"2019-05-02 12:00","2019","05","02","12:00","7.3","","5.0","","85","","4","","14","","","","101.06","","","","","","NA"
"2019-05-02 13:00","2019","05","02","13:00","7.9","","4.8","","81","","1","","11","","","","101.07","","","","","","NA"
"2019-05-02 14:00","2019","05","02","14:00","8.3","","4.5","","77","","4","","7","","","","101.12","","","","","","NA"
"2019-05-02 15:00","2019","05","02","15:00","7.2","","4.6","","84","","18","","10","","","","101.11","","","","","","NA"
"2019-05-02 16:00","2019","05","02","16:00","6.9","","4.7","","86","","18","","7","","","","101.09","","","","","","NA"
"2019-05-02 17:00","2019","05","02","17:00","6.8","","4.5","","85","","19","","6","","","","101.13","","","","","","NA"
"2019-05-02 18:00","2019","05","02","18:00","7.3","","4.7","","83","","5","","14","","","","101.04","","","","","","NA"
"2019-05-02 19:00","2019","05","02","19:00","7.0","","4.6","","84","","4","","11","","","","101.08","","","","","","NA"
"2019-05-02 20:00","2019","05","02","20:00","7.0","","4.4","","83","","6","","10","","","","101.07","","","","","","NA"
"2019-05-02 21:00","2019","05","02","21:00","6.5","","4.2","","85","","1","","7","","","","101.10","","","","","","NA"
"2019-05-02 22:00","2019","05","02","22:00","6.4","","4.2","","86","","6","","10","","","","101.00","","","","","","NA"
"2019-05-02 23:00","2019","05","02","23:00","6.3","","4.2","","87","","8","","8","","","","100.94","","","","","","NA"
"2019-05-03 00:00","2019","05","03","00:00","6.0","","4.1","","88","","11","","8","","","","100.91","","","","","","NA"
"2019-05-03 01:00","2019","05","03","01:00","5.8","","4.1","","89","","8","","6","","","","100.84","","","","","","NA"
"2019-05-03 02:00","2019","05","03","02:00","5.9","","4.4","","91","","6","","8","","","","100.76","","","","","","NA"
"2019-05-03 03:00","2019","05","03","03:00","5.7","","4.8","","94","","3","","8","","","","100.70","","","","","","NA"
"2019-05-03 04:00","2019","05","03","04:00","5.7","","5.0","","95","","3","","13","","","","100.60","","","","","","NA"
"2019-05-03 05:00","2019","05","03","05:00","5.7","","5.1","","96","","7","","11","","","","100.54","","","","","","NA"
"2019-05-03 06:00","2019","05","03","06:00","5.8","","5.3","","96","","4","","13","","","","100.52","","","","","","NA"
"2019-05-03 07:00","2019","05","03","07:00","6.3","","5.6","","96","","7","","20","","","","100.46","","","","","","NA"
"2019-05-03 08:00","2019","05","03","08:00","6.8","","6.1","","95","","2","","13","","","","100.46","","","","","","NA"
"2019-05-03 09:00","2019","05","03","09:00","7.9","","7.0","","94","","1","","11","","","","100.46","","","","","","NA"
"2019-05-03 10:00","2019","05","03","10:00","8.8","","7.7","","93","","1","","13","","","","100.45","","","","","","NA"
"2019-05-03 11:00","2019","05","03","11:00","9.9","","8.6","","91","","1","","12","","","","100.43","","","","","","NA"
"2019-05-03 12:00","2019","05","03","12:00","9.8","","8.1","","89","","34","","8","","","","100.45","","","","","","NA"
"2019-05-03 13:00","2019","05","03","13:00","9.9","","8.4","","90","","1","","9","","","","100.46","","","","","","NA"
"2019-05-03 14:00","2019","05","03","14:00","10.2","","8.2","","88","","35","","12","","","","100.42","","","","","","NA"
"2019-05-03 15:00","2019","05","03","15:00","10.2","","8.4","","89","","35","","14","","","","100.41","","","","","","NA"
