"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Current Station Operator","Environment and Climate Change Canada - Meteorological Service of Canada"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-09-01 00:00","2018","09","01","00:00","21.6","","19.2","","87","","17","","26","","","","101.09","","29","","","","NA"
"2018-09-01 01:00","2018","09","01","01:00","21.5","","19.2","","87","","17","","27","","","","101.09","","28","","","","NA"
"2018-09-01 02:00","2018","09","01","02:00","21.5","","19.3","","87","","17","","27","","","","101.08","","29","","","","NA"
"2018-09-01 03:00","2018","09","01","03:00","21.4","","19.3","","88","","18","","28","","","","101.06","","28","","","","NA"
"2018-09-01 04:00","2018","09","01","04:00","21.3","","19.3","","88","","18","","28","","","","101.09","","28","","","","NA"
"2018-09-01 05:00","2018","09","01","05:00","21.4","","19.6","","89","","18","","23","","","","101.11","","29","","","","NA"
"2018-09-01 06:00","2018","09","01","06:00","21.2","","18.6","","85","","18","","30","","","","101.14","","28","","","","NA"
"2018-09-01 07:00","2018","09","01","07:00","21.4","","18.7","","85","","18","","28","","","","101.14","","28","","","","NA"
"2018-09-01 08:00","2018","09","01","08:00","21.8","","18.6","","82","","18","","29","","","","101.14","","28","","","","NA"
"2018-09-01 09:00","2018","09","01","09:00","22.5","","19.2","","82","","18","","31","","","","101.16","","29","","","","NA"
"2018-09-01 10:00","2018","09","01","10:00","23.1","","19.0","","78","","18","","26","","","","101.20","","30","","","","NA"
"2018-09-01 11:00","2018","09","01","11:00","22.8","","19.3","","81","","19","","28","","","","101.17","","30","","","","NA"
"2018-09-01 12:00","2018","09","01","12:00","24.0","","19.8","","77","","18","","22","","","","101.12","","31","","","","NA"
"2018-09-01 13:00","2018","09","01","13:00","24.1","","20.1","","78","","19","","17","","","","101.10","","32","","","","NA"
"2018-09-01 14:00","2018","09","01","14:00","24.4","","20.5","","79","","18","","18","","","","101.07","","32","","","","NA"
"2018-09-01 15:00","2018","09","01","15:00","24.9","","21.2","","80","","17","","14","","","","100.99","","33","","","","NA"
"2018-09-01 16:00","2018","09","01","16:00","24.3","","21.1","","82","","16","","17","","","","100.91","","33","","","","NA"
"2018-09-01 17:00","2018","09","01","17:00","24.4","","21.1","","82","","17","","14","","","","100.86","","33","","","","NA"
"2018-09-01 18:00","2018","09","01","18:00","23.8","","20.9","","84","","16","","15","","","","100.83","","32","","","","NA"
"2018-09-01 19:00","2018","09","01","19:00","23.5","","21.1","","86","","18","","15","","","","100.88","","32","","","","NA"
"2018-09-01 20:00","2018","09","01","20:00","23.4","","20.8","","85","","18","","17","","","","100.90","","32","","","","NA"
"2018-09-01 21:00","2018","09","01","21:00","23.3","","20.6","","85","","17","","23","","","","100.87","","31","","","","NA"
"2018-09-01 22:00","2018","09","01","22:00","23.1","","20.6","","86","","17","","26","","","","100.88","","31","","","","NA"
"2018-09-01 23:00","2018","09","01","23:00","22.5","","20.3","","87","","18","","27","","","","100.86","","30","","","","NA"
"2018-09-02 00:00","2018","09","02","00:00","22.3","","20.2","","88","","18","","27","","","","100.85","","30","","","","NA"
"2018-09-02 01:00","2018","09","02","01:00","22.2","","20.2","","88","","18","","23","","","","100.86","","30","","","","NA"
"2018-09-02 02:00","2018","09","02","02:00","22.2","","20.3","","89","","18","","24","","","","100.84","","30","","","","NA"
"2018-09-02 03:00","2018","09","02","03:00","22.2","","20.3","","89","","18","","21","","","","100.83","","30","","","","NA"
"2018-09-02 04:00","2018","09","02","04:00","22.2","","20.4","","90","","18","","19","","","","100.83","","30","","","","NA"
"2018-09-02 05:00","2018","09","02","05:00","22.2","","20.5","","91","","18","","17","","","","100.80","","30","","","","NA"
"2018-09-02 06:00","2018","09","02","06:00","22.4","","21.0","","92","","18","","15","","","","100.86","","31","","","","NA"
"2018-09-02 07:00","2018","09","02","07:00","23.0","","21.3","","90","","18","","19","","","","100.88","","32","","","","NA"
"2018-09-02 08:00","2018","09","02","08:00","23.1","","21.2","","90","","18","","22","","","","100.88","","32","","","","NA"
"2018-09-02 09:00","2018","09","02","09:00","23.2","","21.6","","91","","19","","19","","","","100.92","","32","","","","NA"
"2018-09-02 10:00","2018","09","02","10:00","23.9","","21.7","","88","","19","","22","","","","100.87","","33","","","","NA"
"2018-09-02 11:00","2018","09","02","11:00","25.0","","21.9","","83","","19","","25","","","","100.82","","34","","","","NA"
"2018-09-02 12:00","2018","09","02","12:00","25.8","","22.3","","81","","22","","18","","","","100.81","","35","","","","NA"
"2018-09-02 13:00","2018","09","02","13:00","26.1","","22.5","","81","","23","","20","","","","100.80","","36","","","","NA"
"2018-09-02 14:00","2018","09","02","14:00","25.2","","22.4","","85","","18","","20","","","","100.65","","35","","","","NA"
"2018-09-02 15:00","2018","09","02","15:00","27.8","","22.9","","75","","23","","21","","","","100.67","","38","","","","NA"
"2018-09-02 16:00","2018","09","02","16:00","26.4","","22.0","","77","","23","","21","","","","100.72","","36","","","","NA"
"2018-09-02 17:00","2018","09","02","17:00","25.9","","22.0","","79","","23","","18","","","","100.72","","35","","","","NA"
"2018-09-02 18:00","2018","09","02","18:00","25.2","","21.4","","80","","23","","16","","","","100.72","","34","","","","NA"
"2018-09-02 19:00","2018","09","02","19:00","24.8","","20.9","","79","","23","","17","","","","100.75","","33","","","","NA"
"2018-09-02 20:00","2018","09","02","20:00","24.5","","21.0","","81","","23","","13","","","","100.78","","33","","","","NA"
"2018-09-02 21:00","2018","09","02","21:00","23.9","","21.4","","86","","25","","9","","","","100.82","","33","","","","NA"
"2018-09-02 22:00","2018","09","02","22:00","23.4","","21.8","","91","","19","","11","","","","100.87","","33","","","","NA"
"2018-09-02 23:00","2018","09","02","23:00","23.0","","22.1","","94","","19","","10","","","","100.88","","32","","","","NA"
"2018-09-03 00:00","2018","09","03","00:00","22.8","","22.0","","95","","18","","9","","","","100.88","","32","","","","NA"
"2018-09-03 01:00","2018","09","03","01:00","22.6","","22.0","","96","","20","","6","","","","100.86","","32","","","","NA"
"2018-09-03 02:00","2018","09","03","02:00","22.9","","21.5","","92","","23","","8","","","","100.89","","32","","","","NA"
"2018-09-03 03:00","2018","09","03","03:00","23.0","","21.6","","92","","20","","11","","","","100.89","","32","","","","NA"
"2018-09-03 04:00","2018","09","03","04:00","22.9","","21.4","","91","","20","","11","","","","100.88","","32","","","","NA"
"2018-09-03 05:00","2018","09","03","05:00","23.2","","21.9","","93","","18","","10","","","","100.92","","32","","","","NA"
"2018-09-03 06:00","2018","09","03","06:00","23.3","","22.0","","93","","18","","10","","","","100.94","","33","","","","NA"
