"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-05-01 00:00","2017","05","01","00:00","4.7","","3.7","","93","","3","","11","","","","100.31","","","","","","NA"
"2017-05-01 01:00","2017","05","01","01:00","5.0","","4.2","","95","","4","","12","","","","100.09","","","","","","NA"
"2017-05-01 02:00","2017","05","01","02:00","5.6","","4.8","","95","","5","","11","","","","99.94","","","","","","NA"
"2017-05-01 03:00","2017","05","01","03:00","5.8","","4.9","","94","","2","","14","","","","99.98","","","","","","NA"
"2017-05-01 04:00","2017","05","01","04:00","6.0","","5.2","","95","","4","","15","","","","99.82","","","","","","NA"
"2017-05-01 05:00","2017","05","01","05:00","6.0","","5.1","","94","","2","","13","","","","99.89","","","","","","NA"
"2017-05-01 06:00","2017","05","01","06:00","6.0","","5.0","","93","","4","","19","","","","99.85","","","","","","NA"
"2017-05-01 07:00","2017","05","01","07:00","6.8","","5.6","","93","","4","","15","","","","99.81","","","","","","NA"
"2017-05-01 08:00","2017","05","01","08:00","7.9","","6.4","","90","","5","","16","","","","99.76","","","","","","NA"
"2017-05-01 09:00","2017","05","01","09:00","9.0","","7.5","","90","","4","","14","","","","99.72","","","","","","NA"
"2017-05-01 10:00","2017","05","01","10:00","10.1","","8.5","","90","","3","","13","","","","99.71","","","","","","NA"
"2017-05-01 11:00","2017","05","01","11:00","11.3","","9.4","","88","","3","","11","","","","99.61","","","","","","NA"
"2017-05-01 12:00","2017","05","01","12:00","11.4","","10.1","","91","","4","","10","","","","99.56","","","","","","NA"
"2017-05-01 13:00","2017","05","01","13:00","12.1","","10.9","","92","","6","","8","","","","99.44","","","","","","NA"
"2017-05-01 14:00","2017","05","01","14:00","13.0","","12.0","","94","","8","","13","","","","99.30","","","","","","NA"
"2017-05-01 15:00","2017","05","01","15:00","14.1","","13.0","","93","","8","","12","","","","99.11","","","","","","NA"
"2017-05-01 16:00","2017","05","01","16:00","14.5","","13.4","","94","","6","","15","","","","98.96","","","","","","NA"
"2017-05-01 17:00","2017","05","01","17:00","14.7","","13.7","","94","","21","","35","","","","99.12","","","","","","NA"
"2017-05-01 18:00","2017","05","01","18:00","15.0","","13.8","","93","","25","","9","","","","99.09","","","","","","NA"
"2017-05-01 19:00","2017","05","01","19:00","13.6","","12.8","","95","","10","","28","","","","98.63","","","","","","NA"
"2017-05-01 20:00","2017","05","01","20:00","13.4","","12.4","","94","","11","","12","","","","98.75","","","","","","NA"
"2017-05-01 21:00","2017","05","01","21:00","12.6","","10.6","","87","","14","","15","","","","98.73","","","","","","NA"
"2017-05-01 22:00","2017","05","01","22:00","10.7","","9.3","","91","","19","","21","","","","98.71","","","","","","NA"
"2017-05-01 23:00","2017","05","01","23:00","9.7","","8.6","","93","","20","","15","","","","98.73","","","","","","NA"
"2017-05-02 00:00","2017","05","02","00:00","10.6","","9.4","","93","","22","","11","","","","98.78","","","","","","NA"
"2017-05-02 01:00","2017","05","02","01:00","12.0","","9.0","","82","","23","","20","","","","98.82","","","","","","NA"
"2017-05-02 02:00","2017","05","02","02:00","8.7","","6.9","","89","","20","","20","","","","98.86","","","","","","NA"
"2017-05-02 03:00","2017","05","02","03:00","9.1","","7.2","","88","","22","","12","","","","98.89","","","","","","NA"
