"Station Name","KINGSTON CLIMATE"
"Province","ONTARIO"
"Latitude","44.22"
"Longitude","-76.60"
"Elevation","93.00"
"Climate Identifier","6104142"
"WMO Identifier","71820"
"TC Identifier","TKG"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-06-01 00:00","2017","06","01","00:00","13.7","","9.0","","73","","28","","10","","","","100.02","","","","","","NA"
"2017-06-01 01:00","2017","06","01","01:00","14.0","","9.0","","72","","26","","13","","","","100.05","","","","","","NA"
"2017-06-01 02:00","2017","06","01","02:00","13.0","","7.8","","71","","27","","14","","","","100.05","","","","","","NA"
"2017-06-01 03:00","2017","06","01","03:00","12.4","","7.7","","73","","26","","14","","","","100.06","","","","","","NA"
"2017-06-01 04:00","2017","06","01","04:00","11.2","","7.0","","75","","25","","11","","","","100.07","","","","","","NA"
"2017-06-01 05:00","2017","06","01","05:00","11.8","","7.4","","75","","25","","13","","","","100.11","","","","","","NA"
"2017-06-01 06:00","2017","06","01","06:00","12.7","","8.2","","74","","24","","16","","","","100.14","","","","","","NA"
"2017-06-01 07:00","2017","06","01","07:00","13.5","","7.8","","69","","25","","20","","","","100.15","","","","","","NA"
"2017-06-01 08:00","2017","06","01","08:00"
"2017-06-01 09:00","2017","06","01","09:00"
"2017-06-01 10:00","2017","06","01","10:00","15.0","","6.8","","58","","24","","22","","","","100.15","","","","","","NA"
"2017-06-01 11:00","2017","06","01","11:00","16.1","","6.6","","53","","24","","22","","","","100.16","","","","","","NA"
"2017-06-01 12:00","2017","06","01","12:00","15.8","","5.6","","51","","25","","26","","","","100.17","","","","","","NA"
"2017-06-01 13:00","2017","06","01","13:00","16.7","","5.0","","46","","25","","27","","","","100.14","","","","","","NA"
"2017-06-01 14:00","2017","06","01","14:00","15.9","","7.1","","56","","24","","28","","","","100.13","","","","","","NA"
"2017-06-01 15:00","2017","06","01","15:00","15.7","","5.0","","49","","24","","31","","","","100.13","","","","","","NA"
"2017-06-01 16:00","2017","06","01","16:00","16.4","","2.8","","40","","26","","28","","","","100.16","","","","","","NA"
"2017-06-01 17:00","2017","06","01","17:00","15.1","","2.7","","43","","26","","25","","","","100.18","","","","","","NA"
"2017-06-01 18:00","2017","06","01","18:00","14.9","","2.3","","43","","26","","25","","","","100.17","","","","","","NA"
"2017-06-01 19:00","2017","06","01","19:00","13.9","","2.3","","45","","27","","19","","","","100.18","","","","","","NA"
"2017-06-01 20:00","2017","06","01","20:00","13.6","","2.6","","47","","26","","15","","","","100.22","","","","","","NA"
"2017-06-01 21:00","2017","06","01","21:00","12.7","","3.4","","53","","27","","20","","","","100.28","","","","","","NA"
"2017-06-01 22:00","2017","06","01","22:00","10.6","","4.5","","66","","27","","15","","","","100.28","","","","","","NA"
"2017-06-01 23:00","2017","06","01","23:00","9.9","","4.9","","71","","28","","16","","","","100.29","","","","","","NA"
"2017-06-02 00:00","2017","06","02","00:00","8.8","","5.4","","79","","28","","15","","","","100.27","","","","","","NA"
"2017-06-02 01:00","2017","06","02","01:00","8.3","","5.8","","84","","25","","12","","","","100.26","","","","","","NA"
"2017-06-02 02:00","2017","06","02","02:00","8.2","","5.9","","86","","27","","9","","","","100.24","","","","","","NA"
"2017-06-02 03:00","2017","06","02","03:00","7.7","","5.8","","88","","24","","9","","","","100.22","","","","","","NA"
"2017-06-02 04:00","2017","06","02","04:00","7.6","","5.7","","88","","26","","5","","","","100.22","","","","","","NA"
"2017-06-02 05:00","2017","06","02","05:00","8.2","","6.4","","89","","27","","6","","","","100.24","","","","","","NA"
"2017-06-02 06:00","2017","06","02","06:00","9.2","","7.2","","87","","25","","9","","","","100.29","","","","","","NA"
"2017-06-02 07:00","2017","06","02","07:00","10.6","","7.6","","82","","30","","7","","","","100.32","","","","","","NA"
"2017-06-02 08:00","2017","06","02","08:00","12.6","","5.1","","60","","32","","19","","","","100.36","","","","","","NA"
"2017-06-02 09:00","2017","06","02","09:00","13.8","","4.4","","53","","29","","23","","","","100.35","","","","","","NA"
"2017-06-02 10:00","2017","06","02","10:00","14.4","","5.9","","56","","31","","23","","","","100.37","","","","","","NA"
"2017-06-02 11:00","2017","06","02","11:00","14.0","","5.3","","56","","30","","20","","","","100.39","","","","","","NA"
"2017-06-02 12:00","2017","06","02","12:00","14.6","","4.8","","52","","28","","21","","","","100.38","","","","","","NA"
"2017-06-02 13:00","2017","06","02","13:00","16.1","","6.4","","53","","31","","20","","","","100.37","","","","","","NA"
"2017-06-02 14:00","2017","06","02","14:00","15.9","","6.1","","52","","28","","18","","","","100.37","","","","","","NA"
"2017-06-02 15:00","2017","06","02","15:00","15.9","","5.6","","51","","28","","14","","","","100.35","","","","","","NA"
"2017-06-02 16:00","2017","06","02","16:00","15.8","","5.6","","51","","28","","13","","","","100.33","","","","","","NA"
"2017-06-02 17:00","2017","06","02","17:00","17.0","","6.9","","51","","29","","13","","","","100.30","","","","","","NA"
"2017-06-02 18:00","2017","06","02","18:00","16.4","","6.1","","51","","30","","12","","","","100.29","","","","","","NA"
"2017-06-02 19:00","2017","06","02","19:00","14.1","","8.7","","70","","23","","6","","","","100.30","","","","","","NA"
"2017-06-02 20:00","2017","06","02","20:00","12.1","","9.2","","82","","25","","5","","","","100.32","","","","","","NA"
"2017-06-02 21:00","2017","06","02","21:00","11.3","","8.7","","84","","32","","3","","","","100.34","","","","","","NA"
"2017-06-02 22:00","2017","06","02","22:00","11.6","","8.3","","80","","33","","9","","","","100.39","","","","","","NA"
"2017-06-02 23:00","2017","06","02","23:00","12.0","","7.1","","72","","35","","11","","","","100.37","","","","","","NA"
"2017-06-03 00:00","2017","06","03","00:00","12.0","","6.8","","70","","35","","9","","","","100.34","","","","","","NA"
"2017-06-03 01:00","2017","06","03","01:00","11.1","","7.4","","78","","34","","9","","","","100.33","","","","","","NA"
"2017-06-03 02:00","2017","06","03","02:00","10.8","","7.3","","79","","34","","8","","","","100.31","","","","","","NA"
"2017-06-03 03:00","2017","06","03","03:00","10.5","","7.0","","79","","33","","7","","","","100.34","","","","","","NA"
"2017-06-03 04:00","2017","06","03","04:00","9.7","","6.9","","83","","34","","8","","","","100.36","","","","","","NA"
"2017-06-03 05:00","2017","06","03","05:00","9.9","","6.6","","80","","30","","9","","","","100.39","","","","","","NA"
"2017-06-03 06:00","2017","06","03","06:00","11.1","","7.1","","76","","33","","18","","","","100.50","","","","","","NA"
"2017-06-03 07:00","2017","06","03","07:00","12.9","","4.6","","57","","34","","19","","","","100.52","","","","","","NA"
"2017-06-03 08:00","2017","06","03","08:00","14.3","","2.8","","46","","31","","22","","","","100.52","","","","","","NA"
"2017-06-03 09:00","2017","06","03","09:00","15.1","","0.9","","38","","30","","22","","","","100.50","","","","","","NA"
"2017-06-03 10:00","2017","06","03","10:00","16.5","","2.8","","40","","30","","19","","","","100.50","","","","","","NA"
"2017-06-03 11:00","2017","06","03","11:00","17.7","","6.4","","47","","31","","15","","","","100.50","","","","","","NA"
"2017-06-03 12:00","2017","06","03","12:00","18.4","","7.0","","47","","29","","16","","","","100.49","","","","","","NA"
"2017-06-03 13:00","2017","06","03","13:00","19.3","","7.9","","48","","35","","9","","","","100.43","","","","","","NA"
"2017-06-03 14:00","2017","06","03","14:00","17.7","","8.6","","55","","19","","18","","","","100.44","","","","","","NA"
"2017-06-03 15:00","2017","06","03","15:00","16.4","","10.4","","68","","19","","17","","","","100.42","","","","","","NA"
"2017-06-03 16:00","2017","06","03","16:00","19.6","","10.9","","57","","20","","11","","","","100.39","","","","","","NA"
"2017-06-03 17:00","2017","06","03","17:00","19.7","","9.7","","52","","21","","18","","","","100.38","","","","","","NA"
"2017-06-03 18:00","2017","06","03","18:00","18.8","","9.8","","56","","21","","14","","","","100.39","","","","","","NA"
"2017-06-03 19:00","2017","06","03","19:00","16.8","","9.3","","61","","23","","10","","","","100.39","","","","","","NA"
"2017-06-03 20:00","2017","06","03","20:00","14.6","","9.3","","70","","23","","12","","","","100.40","","","","","","NA"
"2017-06-03 21:00","2017","06","03","21:00","13.5","","9.8","","78","","24","","11","","","","100.44","","","","","","NA"
"2017-06-03 22:00","2017","06","03","22:00","11.7","","8.4","","80","","26","","3","","","","100.44","","","","","","NA"
"2017-06-03 23:00","2017","06","03","23:00","10.6","","7.3","","80","","6","","5","","","","100.44","","","","","","NA"
"2017-06-04 00:00","2017","06","04","00:00","9.5","","7.3","","86","","9","","2","","","","100.42","","","","","","NA"
"2017-06-04 01:00","2017","06","04","01:00","10.0","","8.6","","91","","18","","5","","","","100.44","","","","","","NA"
"2017-06-04 02:00","2017","06","04","02:00","10.6","","8.3","","85","","18","","3","","","","100.38","","","","","","NA"
"2017-06-04 03:00","2017","06","04","03:00","11.5","","9.1","","85","","18","","7","","","","100.34","","","","","","NA"
"2017-06-04 04:00","2017","06","04","04:00","11.6","","9.0","","84","","18","","7","","","","100.32","","","","","","NA"
"2017-06-04 05:00","2017","06","04","05:00","11.7","","9.0","","83","","16","","10","","","","100.31","","","","","","NA"
"2017-06-04 06:00","2017","06","04","06:00","11.9","","9.2","","84","","18","","11","","","","100.32","","","","","","NA"
"2017-06-04 07:00","2017","06","04","07:00","11.8","","9.0","","83","","18","","12","","","","100.33","","","","","","NA"
"2017-06-04 08:00","2017","06","04","08:00","12.1","","8.8","","80","","16","","9","","","","100.31","","","","","","NA"
"2017-06-04 09:00","2017","06","04","09:00","12.4","","8.9","","79","","17","","12","","","","100.25","","","","","","NA"
"2017-06-04 10:00","2017","06","04","10:00","12.8","","9.1","","78","","17","","13","","","","100.12","","","","","","NA"
"2017-06-04 11:00","2017","06","04","11:00","12.5","","8.6","","77","","18","","16","","","","100.12","","","","","","NA"
"2017-06-04 12:00","2017","06","04","12:00","11.9","","9.1","","83","","20","","15","","","","100.14","","","","","","NA"
"2017-06-04 13:00","2017","06","04","13:00","12.5","","9.3","","81","","16","","8","","","","100.04","","","","","","NA"
"2017-06-04 14:00","2017","06","04","14:00","12.3","","9.5","","83","","15","","4","","","","100.00","","","","","","NA"
"2017-06-04 15:00","2017","06","04","15:00","13.1","","10.0","","81","","8","","5","","","","99.96","","","","","","NA"
"2017-06-04 16:00","2017","06","04","16:00","14.7","","10.3","","75","","11","","11","","","","99.83","","","","","","NA"
"2017-06-04 17:00","2017","06","04","17:00","14.7","","9.6","","72","","7","","17","","","","99.79","","","","","","NA"
"2017-06-04 18:00","2017","06","04","18:00","14.5","","9.7","","73","","6","","11","","","","99.79","","","","","","NA"
"2017-06-04 19:00","2017","06","04","19:00","12.8","","10.8","","88","","4","","10","","","","99.75","","","","","","NA"
